id	registered_utc	family	rule	params	spec_sha	code_sha	split_sha	outcome_law_sha	null_seed	parent_trial	selection_rule	days	coverage	delay_med_s	err_rate_hg	err_rate_nkd	err_rate_si	walls_hg	walls_nkd	walls_si	hg_usd_day	nkd_usd_day	si_usd_day	mdd_hg	mdd_nkd	mdd_si	replay_skips	null_margin	verdict	note
sweep23-013	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	PULLBACK/grid/quartile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	40									-39.4725	-3.53065	-18.3101							selector sensitivity, PULLBACK, barrier cut quartile x impulse cut median: n 14; HG -39.4725 usd/day, -2SE -86.3772; NKD -3.5306 usd/day, -2SE -54.1929; SI -18.3101 usd/day, -2SE -63.3788; neighbour
sweep23-014	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	PULLBACK/grid/quartile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	40									-39.4725	-3.53065	-18.3101							selector sensitivity, PULLBACK, barrier cut quartile x impulse cut p60: n 14; HG -39.4725 usd/day, -2SE -86.3772; NKD -3.5306 usd/day, -2SE -54.1929; SI -18.3101 usd/day, -2SE -63.3788; neighbour
sweep23-015	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	PULLBACK/grid/tercile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	40									-40.527	-59.6403	-18.3101							selector sensitivity, PULLBACK, barrier cut tercile x impulse cut median: n 19; HG -40.5270 usd/day, -2SE -87.4245; NKD -59.6403 usd/day, -2SE -161.5115; SI -18.3101 usd/day, -2SE -63.3788; REGISTERED LIVE CELL
sweep23-016	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	PULLBACK/grid/tercile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	40									-39.4725	-59.6403	-18.3101							selector sensitivity, PULLBACK, barrier cut tercile x impulse cut p60: n 18; HG -39.4725 usd/day, -2SE -86.3772; NKD -59.6403 usd/day, -2SE -161.5115; SI -18.3101 usd/day, -2SE -63.3788; neighbour
sweep23-017	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	NOPULLBACK/grid/quartile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	40									31.4583	-139.231	159.57							selector sensitivity, NOPULLBACK, barrier cut quartile x impulse cut median: n 258; HG 31.4583 usd/day, -2SE -122.9084; NKD -139.2308 usd/day, -2SE -398.5981; SI 159.5703 usd/day, -2SE -64.0994; neighbour; REPORT-ONLY line
sweep23-018	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	NOPULLBACK/grid/quartile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	40									60.2273	-199.308	228.672							selector sensitivity, NOPULLBACK, barrier cut quartile x impulse cut p60: n 216; HG 60.2273 usd/day, -2SE -90.1571; NKD -199.3077 usd/day, -2SE -415.8551; SI 228.6719 usd/day, -2SE 1.9700; neighbour; REPORT-ONLY line
sweep23-019	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	NOPULLBACK/grid/tercile-median	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	40									-88.4091	-202.192	140.508							selector sensitivity, NOPULLBACK, barrier cut tercile x impulse cut median: n 365; HG -88.4091 usd/day, -2SE -238.2225; NKD -202.1923 usd/day, -2SE -529.6122; SI 140.5078 usd/day, -2SE -101.7919; REGISTERED LIVE CELL; REPORT-ONLY line
sweep23-020	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	NOPULLBACK/grid/tercile-p60	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	40									18.125	-260.269	211.523							selector sensitivity, NOPULLBACK, barrier cut tercile x impulse cut p60: n 306; HG 18.1250 usd/day, -2SE -129.6346; NKD -260.2692 usd/day, -2SE -562.4574; SI 211.5234 usd/day, -2SE -20.8828; neighbour; REPORT-ONLY line
sweep23-021	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	NOPULLBACK/control/HG	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	69									135.96									C1 paired matched control, NOPULLBACK, HG: selected minus control 135.9601 usd per asset-day over 69 dates, SE 190.7428, t 0.7128, shared-date-sign max-stat p - over 2 lines, simultaneous 95% [-221.0555, 492.9758]; report-only, outside the family
sweep23-022	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	NOPULLBACK/control/NKD	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	69										-105.254								C1 paired matched control, NOPULLBACK, NKD: selected minus control -105.2536 usd per asset-day over 69 dates, SE 203.8674, t -0.5163, shared-date-sign max-stat p - over 2 lines, simultaneous 95% [-486.8347, 276.3275]; report-only, outside the family
sweep23-023	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	NOPULLBACK/control/SI	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	69											431.159							C1 paired matched control, NOPULLBACK, SI: selected minus control 431.1594 usd per asset-day over 69 dates, SE 222.8928, t 1.9344, shared-date-sign max-stat p - over 2 lines, simultaneous 95% [13.9682, 848.3506]; report-only, outside the family
sweep23-024	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	PULLBACK/control/HG	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	69									-21.9171									C1 paired matched control, PULLBACK, HG: selected minus control -21.9171 usd per asset-day over 69 dates, SE 17.1255, t -1.2798, shared-date-sign max-stat p - over 2 lines, simultaneous 95% [-53.9711, 10.1368]; report-only, outside the family
sweep23-025	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	PULLBACK/control/NKD	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	69										22.0779						0.465453		C1 paired matched control, PULLBACK, NKD: selected minus control 22.0779 usd per asset-day over 69 dates, SE 37.1828, t 0.5938, shared-date-sign max-stat p 0.4655 over 2 lines, simultaneous 95% [-47.5176, 91.6735]
sweep23-026	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	PULLBACK/control/SI	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	69											-1.83839					0.832717		C1 paired matched control, PULLBACK, SI: selected minus control -1.8384 usd per asset-day over 69 dates, SE 7.5942, t -0.2421, shared-date-sign max-stat p 0.8327 over 2 lines, simultaneous 95% [-16.0526, 12.3759]
sweep23-027	2026-08-28T01:17:39+00:00	F20-STRUCTBREAK	SELECTED/ceiling	"{""barrier_cuts"": {""quartile"": 75.0, ""tercile"": 66.66666666666667}, ""cancel_clip"": [3, 90], ""clauses"": [""LIVE"", ""K1"", ""K2"", ""K3"", ""UNRESOLVED""], ""control_draws"": 2000, ""depth_clip"": [0.05, 0.95], ""impulse_cuts"": {""median"": 50.0, ""p60"": 60.0}, ""impulse_horizon_s"": 1800, ""labels"": [""close"", ""1800""], ""letter_lines"": [""PULLBACK""], ""lines"": [""PULLBACK"", ""NOPULLBACK""], ""live_cell"": [""tercile"", ""median""], ""max_episode_bars"": 90, ""min_prior_days"": 25, ""portfolio_cap"": 12, ""q_cancel"": 50.0, ""q_depth"": 50.0, ""q_zone"": 75.0, ""sign_draws"": 10000}"	635bc537fc1d848de23936e18fac5a808759cad050a2bb6e4ce6237137f05f40	5c72e902c5a1d977d326a604cf29378d60b2d2b3bd819ba3186c52b9a044e712	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep22-033	none: parent-preregistered break-pullback formation, one monotone selector fixed by the parent, fold-trained thresholds, no model search	40									63.2576	275.385	155.156							C2 formed-opportunity ceiling, SELECTED: HG 63.2576 usd/day = 0.0316 rung over 5 opportunities, carries rung False; NKD 275.3846 usd/day = 0.1836 rung over 10 opportunities, carries rung False; SI 155.1562 usd/day = 0.1034 rung over 4 opportunities, carries rung False; EXPLORATORY, hindsight bits 2 (which bar inside the formed window; which side)
