# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# every tested cell (marginal + 2-way, n_fit >= 500); Holm family size = every row of that asset
# promotion = holm_reject AND value >= G1_asset + $150 AND per-FIT-year sign stability; 2025 is an eval-only echo
# value_peak_exit_usd is the HORIZON-FREE comparator: the walled PEAK-exit certificate of the same candidates. A clock slice whose phase-close value is high only because its horizon is long shows no edge here (median_horizon_to_phase_close_sec is the diagnostic)
asset	rank_by_value	axes	levels	n_fit	n_positive_fit	conditional_value_usd	conditional_value_complement_usd	value_minus_g1_usd	welch_z	p_raw	p_holm	holm_reject	fit_year_sign_stable	value_2021	value_2022	value_2023	value_2024	n_2025_echo	value_2025_echo	promoted	is_2way	value_peak_exit_usd	value_peak_minus_g1_peak_usd	median_horizon_to_phase_close_sec
NKD	303	clock30+dow	UTC01:00|TUE	2844	1262	768.593502	644.639467	118.699646	5.521634	0.000000	0.000014	1	0	762.679795	566.875000	665.215134	1037.514327	816	1092.194719	0	1	1165.370722	241.436120	18695.500000
NKD	304	family+vol_regime	G1_FINE|HIGH	69711	29214	768.019785	619.164376	118.125929	24.323128	0.000000	0.000000	1	0	675.362346	682.201293	636.325550	1068.158602	23575	1430.858846	0	1	1045.013640	121.079037	16378.000000
NKD	305	rung+vol_regime	R0.050|HIGH	69584	29169	767.574908	619.309695	117.681052	24.428154	0.000000	0.000000	1	0	676.555633	685.302479	636.478283	1062.956202	23404	1415.970635	0	1	1042.792017	118.857414	16460.500000
NKD	306	clock30+dow	UTC00:30|MON	3901	1690	766.605030	644.334370	116.711173	6.791073	0.000000	0.000000	1	0	751.713974	594.885321	732.312634	1063.579027	1126	1105.663507	0	1	1029.308949	105.374346	20555.000000
NKD	307	clock30+spread_state	UTC14:00|TIGHT	8650	3731	765.647950	642.804916	115.754093	9.875100	0.000000	0.000000	1	0	631.788991	703.769063	580.813704	992.329460	2932	927.176763	0	1	737.999937	-185.934665	24499.000000
NKD	308	virgin+dow	VIRGIN|WED	768	323	765.162539	645.354894	115.268682	2.724785	0.003217	1.000000	0	0	647.173913	479.507042	859.411765	1073.500000	208	1221.041667	0	1	1055.080645	131.146042	22268.500000
NKD	309	clock30+rung	UTC14:00|R0.075	2587	1131	764.064987	644.770163	114.171130	5.362436	0.000000	0.000035	1	0	629.486607	753.083832	579.511785	1085.172101	712	1080.714286	0	1	728.578125	-195.356478	24524.000000
NKD	310	clock30+rung	UTC14:00|R0.150	677	288	763.967014	645.382516	114.073158	2.932948	0.001679	1.000000	0	0	580.500000	828.779762	650.208333	953.750000	211	1061.544118	0	1	710.838633	-213.095970	24519.000000
NKD	311	virgin+spread_state	VIRGIN|TIGHT	3043	1349	763.587843	644.614767	113.693987	5.826563	0.000000	0.000002	1	1	656.184211	699.179331	773.190104	914.653614	521	1121.108374	0	1	1083.907519	159.972916	22209.000000
NKD	312	clock30+vol_regime	UTC12:30|LOW	2317	1055	761.943128	644.839304	112.049272	5.689963	0.000000	0.000005	1	0	587.256098	713.327703	687.942804	1010.194346	518	839.667431	0	1	742.880460	-181.054142	30098.000000
NKD	313	clock30+dow	UTC01:30|THU	2813	1299	761.589684	644.667102	111.695828	7.622834	0.000000	0.000000	1	0	562.396907	762.867868	734.834337	955.240525	520	781.866359	0	1	1169.034376	245.099773	16855.000000
NKD	314	clock30	UTC14:00	12697	5436	761.321744	641.636470	111.427888	11.830333	0.000000	0.000000	1	0	647.578362	760.668907	594.877107	1014.264069	3463	1020.813907	0	0	724.383532	-199.551070	24521.000000
NKD	315	phase+clock30	NY|UTC14:00	12697	5436	761.321744	641.636470	111.427888	11.830333	0.000000	0.000000	1	0	647.578362	760.668907	594.877107	1014.264069	3463	1020.813907	0	1	724.383532	-199.551070	24521.000000
NKD	316	clock30+vol_regime	UTC00:30|MID	5958	2639	760.251989	643.721306	110.358133	8.842020	0.000000	0.000000	1	0	592.768714	620.736301	756.872587	1074.050736	1550	946.728499	0	1	1074.943427	151.008824	20484.500000
NKD	317	clock30+family	UTC14:00|G2_RECLAIM	702	248	758.508065	645.419623	108.614208	2.536884	0.005592	1.000000	0	1	836.025641	719.587912	658.306452	878.705357	173	938.103448	0	1	704.142970	-219.791633	24432.500000
NKD	318	clock30+vol_regime	UTC12:00|LOW	1181	521	757.955854	645.233173	108.061998	3.596262	0.000161	0.126385	0	0	802.031250	741.788991	508.820423	1002.341270	389	996.751592	0	1	751.130137	-172.804466	31752.000000
NKD	319	clock30+dow	UTC01:00|WED	2949	1322	756.781392	644.689568	106.887536	5.557183	0.000000	0.000012	1	0	702.126866	513.397010	710.927978	1089.461538	744	1037.214533	0	1	1127.804591	203.869989	18674.000000
NKD	320	phase+rung	TOKYO|R0.150	11361	4858	754.010910	642.292021	104.117054	7.850197	0.000000	0.000000	1	0	689.017857	595.046729	632.626656	1081.495984	3169	1082.615352	0	1	1175.029909	251.095306	18680.000000
NKD	321	clock30+dow	UTC13:30|TUE	2902	1330	753.035714	644.714593	103.141858	6.705493	0.000000	0.000000	1	0	691.212121	767.680055	628.701657	940.403226	692	851.053150	0	1	747.076334	-176.858268	26315.500000
NKD	322	clock30+family	UTC15:00|G2_RECLAIM	633	277	752.671480	645.409502	102.777624	2.669261	0.003801	1.000000	0	0	646.500000	663.607955	526.250000	1093.214286	224	1895.822368	0	1	717.310924	-206.623678	23531.000000
NKD	323	vol_regime+spread_state	LOW|WIDE	1934	761	749.927727	645.105311	100.033870	3.368191	0.000378	0.291303	0	0	578.243243	664.496269	486.725352	1304.337349	787	1394.768519	0	1	929.874608	5.940005	20485.500000
NKD	324	clock30+family	UTC14:00|G1	4517	1965	749.001272	644.340317	99.107416	6.372741	0.000000	0.000000	1	0	600.328947	760.086207	592.162289	1032.182203	1268	1053.635831	0	1	720.501912	-203.432691	24515.000000
NKD	325	clock30+dow	UTC15:00|THU	2434	1086	748.568140	644.905949	98.674284	5.220664	0.000000	0.000074	1	0	625.000000	777.524272	567.895623	983.706897	711	850.485232	0	1	717.947593	-205.987009	21403.000000
NKD	326	clock30+rung	UTC15:00|R0.150	657	290	746.681034	645.411589	96.787178	2.319861	0.010174	1.000000	0	0	713.287037	678.552632	527.471264	1103.561644	233	1496.041667	0	1	700.569307	-223.365296	21575.000000
NKD	327	rung+dow	R0.150|MON	4680	1948	746.212782	644.384662	96.318926	3.328346	0.000437	0.335912	0	0	634.614165	530.113422	468.162584	1333.631791	1470	1110.865385	0	1	985.443577	61.508974	18407.000000
NKD	328	virgin+dow	VIRGIN|TUE	833	366	745.887978	645.366483	95.994122	2.441078	0.007322	1.000000	0	1	759.747191	659.668367	653.437500	893.484848	191	1242.916667	0	1	1081.775129	157.840526	22150.000000
NKD	329	spread_state+dow	NORMAL|WED	17676	7437	745.141186	640.878123	95.247330	10.775601	0.000000	0.000000	1	0	678.380542	704.622736	561.412626	1482.827771	4871	2211.484749	0	1	827.592110	-96.342493	17368.000000
NKD	330	rung+spread_state	R0.110|NORMAL	9412	3966	744.631241	643.144179	94.737384	6.379708	0.000000	0.000000	1	0	672.755009	675.258554	523.293269	1479.547970	2825	1533.213213	0	1	917.709745	-6.224857	19492.500000
NKD	331	clock30+dow	UTC13:30|MON	2475	1078	744.466605	644.938067	94.572749	3.565538	0.000182	0.141795	0	0	615.674905	634.562290	538.143657	1231.700000	785	1419.926901	0	1	750.353284	-173.581318	26213.000000
NKD	332	clock30+vol_regime	UTC14:00|MID	3663	1651	743.432768	644.598477	93.538912	5.644959	0.000000	0.000007	1	0	595.336538	734.370504	616.618541	979.196185	878	802.674263	0	1	700.347015	-223.587588	24572.000000
NKD	333	clock30+family	UTC14:30|G2_RECLAIM	618	235	743.297872	645.450322	93.404016	2.247432	0.012306	1.000000	0	0	567.844828	757.784091	501.250000	1007.109375	188	1042.043011	0	1	667.385764	-256.548838	22904.500000
NKD	334	clock30+dow	UTC00:30|FRI	3832	1653	743.049002	644.601158	93.155146	6.772777	0.000000	0.000000	1	1	805.012755	677.460212	650.295699	847.028640	938	1009.380531	0	1	1118.170132	194.235529	20568.500000
NKD	335	clock30+rung	UTC01:00|R0.050	7003	3122	741.740871	643.730643	91.847015	8.020842	0.000000	0.000000	1	0	685.780619	602.555483	687.731830	976.457055	1870	1022.126556	0	1	1130.867048	206.932445	18663.000000
NKD	336	family+spread_state	G1|NORMAL	33795	14288	741.103373	636.508677	91.209517	12.218271	0.000000	0.000000	1	0	650.744378	680.762320	529.925795	1470.852417	10016	1508.659830	0	1	912.068338	-11.866264	19423.000000
NKD	337	virgin+vol_regime	TOUCHED|HIGH	23656	9809	740.823988	639.553660	90.930132	11.733564	0.000000	0.000000	1	0	620.056818	718.427210	658.700181	944.175278	7980	1408.978923	0	1	941.717845	17.783242	17060.500000
NKD	338	clock30+vol_regime	UTC11:30|LOW	1013	444	740.777027	645.332535	90.883171	3.078689	0.001040	0.791111	0	0	789.457547	801.314433	546.305970	881.214953	312	1091.138211	0	1	741.662234	-182.272369	33645.000000
NKD	339	family+vol_regime	G2_REJECT|HIGH	20463	8580	740.036422	640.394901	90.142566	11.017067	0.000000	0.000000	1	0	623.490176	717.590361	677.830020	923.874202	6818	1352.411908	0	1	943.542827	19.608224	17583.000000
NKD	340	clock30+dow	UTC11:00|MON	921	376	739.015957	645.376098	89.122101	2.889547	0.001929	1.000000	0	0	822.163462	694.541284	613.970588	826.570513	425	1176.207483	0	1	977.092614	53.158012	35654.000000
NKD	341	vol_regime+dow	HIGH|FRI	29594	12672	737.919429	637.887122	88.025572	15.677169	0.000000	0.000000	1	1	679.471381	776.940063	670.349108	816.372180	10056	1726.624319	0	1	1023.490538	99.555936	17378.000000
NKD	342	rung+family	R0.150|G2_REJECT	1083	480	736.848958	645.323085	86.955102	2.854752	0.002154	1.000000	0	0	627.230392	689.453642	633.412409	1098.055556	299	1441.973684	0	1	963.579373	39.644770	19613.000000
NKD	343	clock30+virgin	UTC02:30|TOUCHED	654	274	736.788321	645.437950	86.894465	1.019216	0.154050	1.000000	0	0	437.827869	493.141892	480.795455	1465.034247	104	874.941860	0	1	1138.668301	214.733698	13308.500000
NKD	344	clock30+dow	UTC16:00|WED	1377	617	735.964344	645.249931	86.070487	2.536904	0.005592	1.000000	0	0	615.217391	554.449405	459.340491	1259.181287	463	1511.964286	0	1	652.194315	-271.740288	17804.000000
NKD	345	clock30+family	UTC01:00|G1_FINE	7139	3168	735.873580	643.817877	85.979723	7.610416	0.000000	0.000000	1	0	684.792503	596.614450	675.817132	976.663603	1882	1022.844828	0	1	1123.624451	199.689848	18659.000000
NKD	346	rung+spread_state	R0.075|NORMAL	19694	8364	735.088474	640.797641	85.194618	8.681937	0.000000	0.000000	1	0	651.327847	671.429739	536.771724	1439.796231	5743	1493.901031	0	1	904.644624	-19.289979	19504.000000
NKD	347	clock30+spread_state	UTC02:00|NORMAL	1003	377	734.622016	645.385617	84.728160	2.466074	0.006830	1.000000	0	0	634.583333	614.554455	720.609756	874.387417	665	1516.663534	0	1	1247.347991	323.413389	15157.000000
NKD	348	phase+rung	TOKYO|R0.110	20365	8640	733.896123	640.696807	84.002266	9.251129	0.000000	0.000000	1	0	682.166594	599.491680	621.738556	1026.568582	5556	1033.583610	0	1	1152.856935	228.922332	18386.000000
NKD	349	clock30+spread_state	UTC14:00|NORMAL	3905	1667	732.664967	644.698963	82.771111	5.375132	0.000000	0.000032	1	0	667.165533	827.446809	612.801455	1225.625000	344	1966.816038	0	1	675.498473	-248.436130	24555.000000
NKD	350	spread_state+dow	NORMAL|FRI	16331	7018	732.129524	641.735039	82.235668	10.401397	0.000000	0.000000	1	0	679.950466	758.782441	554.812908	1178.106509	4764	1381.979777	0	1	899.629692	-24.304911	20344.000000
NKD	351	clock30+virgin	UTC14:00|TOUCHED	3426	1371	731.105033	644.871623	81.211177	4.679929	0.000001	0.001167	1	0	749.661017	748.458050	580.201511	868.665730	861	908.893189	0	1	686.499841	-237.434762	24452.500000
NKD	352	clock30+vol_regime	UTC00:00|LOW	10874	4876	731.072088	642.979864	81.178232	9.490153	0.000000	0.000000	1	0	687.209419	603.299641	605.880017	1065.280374	2392	1049.973404	0	1	1063.378854	139.444251	22483.000000
NKD	353	phase+dow	TOKYO|WED	32531	14164	730.449026	637.598306	80.555169	12.948835	0.000000	0.000000	1	0	585.136819	514.756139	679.269663	1105.610268	8916	1094.747439	0	1	1138.856128	214.921525	17785.000000
NKD	354	rung+spread_state	R0.050|NORMAL	38947	16480	730.322360	636.160219	80.428504	12.032905	0.000000	0.000000	1	0	623.939428	674.909976	544.044083	1418.600787	11377	1484.661630	0	1	888.839962	-35.094641	19352.000000
NKD	355	phase+family	TOKYO|G1	72174	30905	729.849943	626.106957	79.956087	18.385898	0.000000	0.000000	1	0	675.919852	580.986522	621.596597	1029.216523	19638	1037.091232	0	1	1153.698354	229.763751	18165.500000
NKD	356	family+spread_state	G1_FINE|NORMAL	39399	16675	729.620690	636.115176	79.726833	11.870493	0.000000	0.000000	1	0	621.509150	675.229129	539.243010	1439.299781	11499	1507.465435	0	1	887.748267	-36.186336	19243.000000
NKD	357	spread_state	NORMAL	85887	36279	729.238471	621.933908	79.344615	19.902688	0.000000	0.000000	1	0	641.466709	679.010230	536.802555	1413.852205	24183	1488.401269	0	0	884.793199	-39.141404	19516.000000
NKD	358	clock30	UTC01:00	14833	6538	727.945855	642.182706	78.051999	10.091920	0.000000	0.000000	1	0	690.914397	595.772785	654.362377	959.352125	3950	1038.551523	0	0	1111.957583	188.022981	18680.000000
NKD	359	phase+clock30	TOKYO|UTC01:00	14833	6538	727.945855	642.182706	78.051999	10.091920	0.000000	0.000000	1	0	690.914397	595.772785	654.362377	959.352125	3950	1038.551523	0	1	1111.957583	188.022981	18680.000000
NKD	360	family+dow	G2_RECLAIM|WED	2469	1056	727.859848	645.058713	77.965992	3.494980	0.000237	0.183950	0	0	699.844498	655.000000	534.297945	1102.010870	648	1597.529183	0	1	849.616571	-74.318032	15501.000000
NKD	361	phase+rung	TOKYO|R0.075	41485	17837	727.086393	635.682740	77.192537	12.850758	0.000000	0.000000	1	0	680.849007	573.601857	621.279020	1021.840868	11303	1042.387723	0	1	1149.269898	225.335296	18211.000000
NKD	362	clock30+rung	UTC01:00|R0.075	3590	1569	726.261950	644.813489	76.368094	4.684292	0.000001	0.001143	1	0	723.720627	565.290859	632.062937	977.512626	917	1057.948895	0	1	1112.595517	188.660915	18689.000000
NKD	363	clock30+vol_regime	UTC03:30|HIGH	4113	1805	725.927978	644.699091	76.034122	2.901146	0.001859	1.000000	0	0	574.166667	446.202749	581.796435	1152.509416	1127	1086.779557	0	1	1282.781856	358.847254	9856.000000
NKD	364	phase	TOKYO	169900	72817	724.459810	582.991989	74.565954	35.501922	0.000000	0.000000	1	0	666.777900	584.960379	625.947505	999.015873	47155	1026.383657	0	0	1146.338189	222.403586	18090.000000
NKD	365	clock30+rung	UTC01:00|R0.110	1741	765	724.117647	645.223295	74.223791	3.176328	0.000746	0.569016	0	0	715.833333	590.321229	623.458738	962.396907	440	1005.599415	0	1	1123.244815	199.310212	18669.000000
NKD	366	clock30+family	UTC01:00|G1	6243	2727	723.653282	644.274647	73.759426	6.088615	0.000000	0.000000	1	0	715.814480	578.482143	628.072207	969.781341	1620	1054.021226	0	1	1109.324406	185.389804	18685.000000
NKD	367	clock30+family	UTC14:00|G2_REJECT	2750	1131	723.625111	645.050021	73.731254	3.912636	0.000046	0.036244	1	0	716.785714	754.437322	567.143917	865.132013	699	905.694444	0	1	679.585467	-244.349136	24464.000000
NKD	368	clock30+vol_regime	UTC15:30|HIGH	3515	1493	722.520094	644.885708	72.626238	4.434596	0.000005	0.003713	1	0	690.219638	855.764642	427.419355	849.552239	1654	2054.704969	0	1	723.854390	-200.080213	19535.000000
NKD	369	phase+family	TOKYO|G2_RECLAIM	3848	1643	722.480219	644.814632	72.586363	3.627470	0.000143	0.112195	0	0	673.164962	589.686649	624.723382	1005.344828	1113	960.242494	0	1	1131.451389	207.516786	17907.000000
NKD	370	clock30+dow	UTC18:00|WED	2135	911	721.632821	645.166742	71.738965	3.590621	0.000165	0.128988	0	0	445.472973	791.570796	765.108696	823.750000	584	668.575130	0	1	646.508296	-277.426307	10299.000000
NKD	371	clock30+spread_state	UTC14:30|TIGHT	10063	4286	720.685371	643.581899	70.791515	7.524871	0.000000	0.000000	1	0	650.927476	732.151442	474.955401	908.865132	3931	1135.271186	0	1	686.659964	-237.274639	23195.000000
NKD	372	phase+rung	TOKYO|R0.050	80986	34831	719.804413	625.664510	69.910556	18.311970	0.000000	0.000000	1	0	652.023002	583.682455	625.640981	989.433001	22682	1017.925770	0	1	1146.965668	223.031065	17835.000000
NKD	373	phase+dow	NY|WED	33322	14306	717.040577	638.787187	67.146721	12.089995	0.000000	0.000000	1	0	686.015895	670.891433	546.000990	974.073517	10001	1456.428105	0	1	641.135622	-282.798981	19354.000000
NKD	374	clock30+rung	UTC14:30|R0.150	783	335	716.641791	645.445116	66.747935	2.071916	0.019137	1.000000	0	0	691.607143	818.033708	492.839506	830.921053	234	1268.479730	0	1	693.748261	-230.186341	23235.000000
NKD	375	clock30+virgin	UTC06:30|TOUCHED	749	350	716.142857	645.439676	66.249001	1.797780	0.036106	1.000000	0	0	530.416667	626.676136	712.321429	895.416667	265	201.887755	0	1	1119.004425	195.069822	15366.000000
NKD	376	phase+dow	NY|THU	32698	14312	715.944837	638.888436	66.050980	11.521301	0.000000	0.000000	1	0	551.944946	722.820412	594.085366	951.969950	9109	888.810312	0	1	673.631439	-250.303164	21457.000000
NKD	377	phase+family	TOKYO|G1_FINE	82282	35368	715.887525	626.345496	65.993669	17.429151	0.000000	0.000000	1	0	650.786814	576.267669	618.627675	993.108064	22716	1017.530276	0	1	1144.193928	220.259325	17807.000000
NKD	378	clock30+vol_regime	UTC16:30|HIGH	2475	1087	714.526219	645.131672	64.632363	3.156706	0.000798	0.607932	0	0	901.865530	646.446945	481.379717	785.000000	1204	2147.212919	0	1	686.838300	-237.096303	15854.000000
NKD	379	vol_regime+spread_state	HIGH|TIGHT	107357	45815	714.265524	619.093661	64.371668	21.806963	0.000000	0.000000	1	0	671.732527	639.216753	637.865927	866.931371	33022	1213.111515	0	1	1028.616831	104.682228	16128.000000
NKD	380	clock30+rung	UTC14:30|R0.050	6135	2635	713.572106	644.483795	63.678250	5.283704	0.000000	0.000053	1	0	651.870719	718.465211	494.190939	953.607143	1936	1213.037281	0	1	690.057476	-233.877126	23175.000000
NKD	381	clock30+rung	UTC01:00|R0.150	912	393	712.334606	645.430273	62.440749	2.196726	0.014020	1.000000	0	0	683.563830	603.894231	620.378788	952.812500	263	1120.606796	0	1	1070.658665	146.724062	18697.000000
NKD	382	clock30+family	UTC14:30|G1_FINE	6255	2689	711.697657	644.491886	61.803801	5.209575	0.000000	0.000079	1	0	652.610544	719.548193	495.019142	954.736091	1978	1223.224638	0	1	687.858372	-236.076231	23195.000000
NKD	383	clock30	UTC14:30	14319	6069	710.373208	643.109380	60.479352	7.854806	0.000000	0.000000	1	0	649.186795	741.096466	489.903398	931.554688	4434	1231.752069	0	0	679.907240	-244.027363	23195.000000
NKD	384	phase+clock30	NY|UTC14:30	14319	6069	710.373208	643.109380	60.479352	7.854806	0.000000	0.000000	1	0	649.186795	741.096466	489.903398	931.554688	4434	1231.752069	0	1	679.907240	-244.027363	23195.000000
NKD	385	phase+dow	TOKYO|THU	33064	14225	710.224956	639.474248	60.331100	11.897020	0.000000	0.000000	1	0	519.400262	695.940144	676.518488	921.049911	8584	902.305102	0	1	1192.785337	268.850734	18042.000000
NKD	386	clock30+rung	UTC14:00|R0.110	1253	546	709.903846	645.375954	60.009990	2.167146	0.015112	1.000000	0	0	548.066038	738.904321	584.802632	959.682540	345	990.723684	0	1	708.982684	-214.951919	24494.000000
NKD	387	clock30+family	UTC06:30|G1	1494	635	707.637795	645.349698	57.743939	1.642333	0.050261	1.000000	0	0	492.758621	460.236686	570.099206	1170.705128	974	221.936620	0	1	1106.523581	182.588979	15385.500000
NKD	388	clock30+dow	UTC15:30|THU	1931	869	707.197929	645.262992	57.304072	2.910832	0.001802	1.000000	0	0	688.575419	778.333333	509.906417	798.450226	628	1162.282609	0	1	663.690275	-260.244327	19576.000000
NKD	389	family+spread_state	G1_FAST_OPEN|TIGHT	1618	695	706.276978	645.332663	56.383122	2.158256	0.015454	1.000000	0	0	720.705645	553.452381	564.975490	1100.844156	531	934.847716	0	1	974.402567	50.467965	17981.000000
NKD	390	clock30+family	UTC14:30|G1	5314	2280	704.824561	644.757829	54.930705	4.454695	0.000004	0.003390	1	0	671.302083	759.116203	479.859736	909.365352	1609	1206.837294	0	1	683.315549	-240.619054	23217.000000
NKD	391	rung+virgin	R0.150|TOUCHED	994	436	704.403670	645.433813	54.509813	1.846181	0.032433	1.000000	0	0	581.781609	696.996528	573.893443	1037.620482	273	1421.123596	0	1	920.233773	-3.700829	18756.000000
NKD	392	clock30+dow	UTC15:30|WED	1746	758	703.872032	645.320352	53.978175	2.155519	0.015561	1.000000	0	0	680.502959	635.232558	535.125000	1005.344828	580	1700.203863	0	1	616.735474	-307.199129	19613.000000
NKD	393	clock30+rung	UTC14:30|R0.110	1434	606	703.622112	645.375558	53.728256	2.376413	0.008741	1.000000	0	0	678.661417	795.875796	481.963190	859.701258	447	1236.964286	0	1	672.484996	-251.449607	23245.500000
NKD	394	clock30+spread_state	UTC01:00|TIGHT	13092	5884	703.406271	643.446146	53.512415	6.937399	0.000000	0.000000	1	0	696.267730	578.145275	636.462121	915.456970	2479	957.619617	0	1	1086.204313	162.269711	18668.000000
NKD	395	clock30+dow	UTC16:30|WED	1189	556	703.160971	645.394879	53.267115	1.659833	0.048474	1.000000	0	0	815.426829	525.897887	424.285714	1036.970199	420	1619.223602	0	1	634.617864	-289.316739	15883.000000
NKD	396	phase+family	TOKYO|G2_REJECT	17447	7440	702.733535	642.884208	52.839679	6.509460	0.000000	0.000000	1	0	655.549799	608.891243	635.760329	901.594335	4533	994.439058	0	1	1095.973244	172.038641	18712.000000
NKD	397	clock30+rung	UTC14:30|R0.075	3097	1339	702.412248	645.123910	52.518392	3.180818	0.000734	0.561005	0	0	662.977032	728.938356	476.008287	956.018237	928	1177.993730	0	1	685.733961	-238.200642	23202.000000
NKD	398	rung+dow	R0.110|MON	8558	3546	702.311055	644.340904	52.417198	2.909504	0.001810	1.000000	0	0	630.623589	536.860766	480.924495	1182.412075	2571	1035.277778	0	1	949.979273	26.044670	18007.000000
