# PORT M2 port m2 EXIT CENSUS 2 — exit rules priced on the agreement-selected books (E3-E7 develop; prop constraints enforced in code) (lane=port-m2-exits2; version=PORT-M2-EXITCENSUS2-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# PROP LAW, ENFORCED IN CODE: no exit before 1800 seconds (30 minutes) of hold.  `_check_holds` REFUSES the stage if any priced seat holds less than that with the phase close still open, so a hold shorter than 30 minutes can only be the phase close itself arriving.  Every rule is POSITION MANAGEMENT on an open trade; no microscalp is expressible.
# The $900 wall and the phase-close contract stay in force.  A rule may only move the exit EARLIER than the phase close; the wall always wins if it reaches the position first.
# THE SEAT SET IS HELD FIXED across every rule.  Earlier exits free occupancy, so re-seating could only ADD trades; not counting them is the conservative choice and is declared, not hidden.
# d_* columns are deltas against the PHASE-CLOSE baseline on the SAME book and the SAME seats.  d_usd_per_session_displaced is the same rule's hold-time distribution randomly re-assigned across seats (same timing, no path information); d_minus_displaced is the information the rule actually adds.  A rule whose d_minus_displaced is ~0 is a hold-length artefact.
# capture_of_ceiling = usd_per_session / the ENTRY FORESIGHT ceiling (the per-session one-position DP over every candidate, phase-close contract) -- what perfect ENTRY selection is worth.  capture_of_full_ceiling uses the anchored ORACLE legs, i.e. perfect entries AND perfect exits (clairvoyant; an outer bound nobody can trade).
# TARGETS ON THE TABLE FACE: floor $2000/session/asset (floor_2000); aim $2500-3000 (aim_2500_3000).
# FAMILY 3 (PARTIAL BANK) IS NOT DEPLOYABLE AT ONE CONTRACT -- you cannot sell half a contract.  Its rows are the two-contract-equivalent (each half carries half the gross, the round-trip cost charged once, the second exit's own slippage NOT charged) and are a SIZING QUESTION FOR THE USER, never a drop-in rule.
era	asset	book_tau	family	rule	knob	n_seats	n_sessions	usd_per_trade	usd_per_session	d_usd_per_trade	d_usd_per_session	d_usd_per_session_displaced	d_minus_displaced	win_rate	d_win_rate	wall_stopped_rate	d_wall_stopped_rate	mean_giveback_usd	frac_triggered	hold_min_s	hold_p10_s	hold_p50_s	hold_mean_s	dd_p50	dd_p90	dd_max	frac_sessions_dd_over_1000	d_frac_sessions_dd_over_1000	weekly_pnl_mean	weekly_pnl_p10	losing_week_frac	entry_foresight_ceiling	capture_of_ceiling	full_ceiling	capture_of_full_ceiling	floor_2000	aim_2500_3000	thin_book
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	32	31	305.55	315.4	-208.98	-215.73	-171.95	-43.78	0.875	-0.125	0.0	0.0	184.57	0.9688	1907	2181	4729	5317	0.0	5.0	123.75	0.0	0.0	575.15	136.75	0.0	1992.66	0.1583	542.54	0.5813			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	32	31	369.22	381.13	-145.31	-150.0	-135.51	-14.49	0.9688	-0.0312	0.0	0.0	226.56	0.9062	1967	2438	7447	8452	0.0	0.0	161.25	0.0	0.0	695.0	175.5	0.0	1992.66	0.1913	542.54	0.7025			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	32	31	477.62	493.02	-36.91	-38.11	-36.72	-1.39	1.0	0.0	0.0	0.0	278.32	0.1562	4138	8142	11920	18030	0.0	0.0	0.0	0.0	0.0	899.04	137.5	0.0	1992.66	0.2474	542.54	0.9087			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_BELOW400	sits below -$400	32	31	514.53	531.13	0.0	0.0	-9.17	9.17	1.0	0.0	0.0	0.0	254.49	0.0	4138	10255	17985	19751	0.0	0.0	0.0	0.0	0.0	968.53	137.5	0.0	1992.66	0.2665	542.54	0.979			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_BELOW600	sits below -$600	32	31	514.53	531.13	0.0	0.0	-15.02	15.02	1.0	0.0	0.0	0.0	254.49	0.0	4138	10255	17985	19751	0.0	0.0	0.0	0.0	0.0	968.53	137.5	0.0	1992.66	0.2665	542.54	0.979			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B600	flow OR -$600	32	31	305.55	315.4	-208.98	-215.73	-169.76	-45.97	0.875	-0.125	0.0	0.0	184.57	0.9688	1907	2181	4729	5317	0.0	5.0	123.75	0.0	0.0	575.15	136.75	0.0	1992.66	0.1583	542.54	0.5813			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B400	flow OR -$400	32	31	305.55	315.4	-208.98	-215.73	-189.67	-26.06	0.875	-0.125	0.0	0.0	184.57	0.9688	1907	2181	4729	5317	0.0	5.0	123.75	0.0	0.0	575.15	136.75	0.0	1992.66	0.1583	542.54	0.5813			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_STRUCT10_OR_FLOW05	struct .10 OR flow	32	31	305.55	315.4	-208.98	-215.73	-182.06	-33.67	0.875	-0.125	0.0	0.0	184.57	0.9688	1907	2181	4729	5317	0.0	5.0	123.75	0.0	0.0	575.15	136.75	0.0	1992.66	0.1583	542.54	0.5813			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_ANY3	struct .10 OR flow OR -$600	32	31	305.55	315.4	-208.98	-215.73	-189.39	-26.34	0.875	-0.125	0.0	0.0	184.57	0.9688	1907	2181	4729	5317	0.0	5.0	123.75	0.0	0.0	575.15	136.75	0.0	1992.66	0.1583	542.54	0.5813			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_STRUCT10_AND_FLOW05	struct .10 AND flow (later of the two)	32	31	503.98	520.24	-10.55	-10.89	-27.57	16.68	0.9688	-0.0312	0.0	0.0	265.04	0.0312	4138	10255	17018	19691	0.0	0.0	180.0	0.0	0.0	948.68	121.25	0.0	1992.66	0.2611	542.54	0.9589			
E5	HG	0.85	1-MID-HOLD-DISQ	MHD_BELOW600_AND_FLOW05	-$600 AND flow (later of the two)	32	31	514.53	531.13	0.0	0.0	-18.37	18.37	1.0	0.0	0.0	0.0	254.49	0.0	4138	10255	17985	19751	0.0	0.0	0.0	0.0	0.0	968.53	137.5	0.0	1992.66	0.2665	542.54	0.979			
E5	HG	0.85	2-STRUCTURE-TRAIL	TRAIL_A600_W30	arm at +$600, stop behind the 30min extreme	32	31	487.38	503.1	-27.15	-28.03	-57.89	29.86	1.0	0.0	0.0	0.0	213.48	0.4688	2882	4700	10417	12109	0.0	0.0	0.0	0.0	0.0	917.43	137.5	0.0	1992.66	0.2525	542.54	0.9273			
E5	HG	0.85	2-STRUCTURE-TRAIL	TRAIL_A600_W60	arm at +$600, stop behind the 60min extreme	32	31	484.65	500.28	-29.88	-30.85	-33.82	2.97	1.0	0.0	0.0	0.0	231.05	0.4375	4138	8716	10737	13580	0.0	0.0	0.0	0.0	0.0	912.28	137.5	0.0	1992.66	0.2511	542.54	0.9221			
E5	HG	0.85	2-STRUCTURE-TRAIL	TRAIL_A900_W30	arm at +$900, stop behind the 30min extreme	32	31	499.49	515.6	-15.04	-15.53	-34.91	19.38	1.0	0.0	0.0	0.0	222.85	0.25	4138	7980	10764	15862	0.0	0.0	0.0	0.0	0.0	940.22	137.5	0.0	1992.66	0.2587	542.54	0.9503			
E5	HG	0.85	2-STRUCTURE-TRAIL	TRAIL_A900_W60	arm at +$900, stop behind the 60min extreme	32	31	511.99	528.51	-2.54	-2.62	-25.98	23.36	1.0	0.0	0.0	0.0	224.22	0.1875	4138	9363	11727	16487	0.0	0.0	0.0	0.0	0.0	963.75	137.5	0.0	1992.66	0.2652	542.54	0.9741			
E5	HG	0.85	2-STRUCTURE-TRAIL	TRAIL_A1200_W30	arm at +$1200, stop behind the 30min extreme	32	31	535.82	553.1	21.29	21.97	-26.99	48.96	1.0	0.0	0.0	0.0	220.12	0.125	4138	9803	11721	16820	0.0	0.0	0.0	0.0	0.0	1008.6	137.5	0.0	1992.66	0.2776	542.54	1.0195			
E5	HG	0.85	2-STRUCTURE-TRAIL	TRAIL_A1200_W60	arm at +$1200, stop behind the 60min extreme	32	31	533.87	551.09	19.34	19.96	-7.28	27.24	1.0	0.0	0.0	0.0	225.78	0.125	4138	10255	12839	17199	0.0	0.0	0.0	0.0	0.0	1004.93	137.5	0.0	1992.66	0.2766	542.54	1.0158			
E5	HG	0.85	4-TIME-DECAY	TIME120_T150	at entry+120min below +$150 -> exit at market	32	31	469.02	484.15	-45.51	-46.98	-37.58	-9.4	0.9688	-0.0312	0.0	0.0	249.8	0.2188	4138	7200	10669	16656	0.0	0.0	17.5	0.0	0.0	882.87	132.5	0.0	1992.66	0.243	542.54	0.8924			
E5	HG	0.85	4-TIME-DECAY	TIME120_T300	at entry+120min below +$300 -> exit at market	32	31	451.64	466.21	-62.89	-64.92	-45.72	-19.2	0.9688	-0.0312	0.0	0.0	252.73	0.4062	4138	7200	10353	15282	0.0	0.0	17.5	0.0	0.0	850.15	160.0	0.0	1992.66	0.234	542.54	0.8593			
E5	HG	0.85	4-TIME-DECAY	TIME180_T150	at entry+180min below +$150 -> exit at market	32	31	495.0	510.97	-19.53	-20.16	-24.22	4.06	0.9688	-0.0312	0.0	0.0	262.5	0.0312	4138	10255	14380	19415	0.0	0.0	92.5	0.0	0.0	931.76	137.5	0.0	1992.66	0.2564	542.54	0.9418			
E5	HG	0.85	4-TIME-DECAY	TIME180_T300	at entry+180min below +$300 -> exit at market	32	31	475.27	490.6	-39.26	-40.53	-24.6	-15.93	0.9688	-0.0312	0.0	0.0	251.17	0.1875	4138	10255	10800	17166	0.0	0.0	92.5	0.0	0.0	894.63	137.5	0.0	1992.66	0.2462	542.54	0.9043			
E5	HG	0.85	5-COMBINATION	CMB_B600_TRAIL600_30	-$600 cut OR trail(+$600,30min)	32	31	487.38	503.1	-27.15	-28.03	-52.65	24.62	1.0	0.0	0.0	0.0	213.48	0.4688	2882	4700	10417	12109	0.0	0.0	0.0	0.0	0.0	917.43	137.5	0.0	1992.66	0.2525	542.54	0.9273			
E5	HG	0.85	5-COMBINATION	CMB_FLOW05_TRAIL600_30	flow cut OR trail(+$600,30min)	32	31	311.02	321.05	-203.51	-210.08	-166.61	-43.47	0.875	-0.125	0.0	0.0	179.1	0.9688	1907	2181	4638	5270	0.0	5.0	123.75	0.0	0.0	585.44	136.75	0.0	1992.66	0.1611	542.54	0.5918			
E5	HG	0.85	5-COMBINATION	CMB_B600_TRAIL600_60	-$600 cut OR trail(+$600,60min)	32	31	484.65	500.28	-29.88	-30.85	-54.21	23.36	1.0	0.0	0.0	0.0	231.05	0.4375	4138	8716	10737	13580	0.0	0.0	0.0	0.0	0.0	912.28	137.5	0.0	1992.66	0.2511	542.54	0.9221			
E5	HG	0.85	5-COMBINATION	CMB_FLOW05_TRAIL600_60	flow cut OR trail(+$600,60min)	32	31	305.55	315.4	-208.98	-215.73	-177.22	-38.51	0.875	-0.125	0.0	0.0	184.57	0.9688	1907	2181	4729	5317	0.0	5.0	123.75	0.0	0.0	575.15	136.75	0.0	1992.66	0.1583	542.54	0.5813			
E5	HG	0.85	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	32	31	499.49	515.6	-15.04	-15.53	-47.63	32.1	1.0	0.0	0.0	0.0	222.85	0.25	4138	7980	10764	15862	0.0	0.0	0.0	0.0	0.0	940.22	137.5	0.0	1992.66	0.2587	542.54	0.9503			
E5	HG	0.85	5-COMBINATION	CMB_FLOW05_TRAIL900_30	flow cut OR trail(+$900,30min)	32	31	305.94	315.81	-208.59	-215.32	-175.43	-39.89	0.875	-0.125	0.0	0.0	184.18	0.9688	1907	2181	4638	5309	0.0	5.0	123.75	0.0	0.0	575.88	136.75	0.0	1992.66	0.1585	542.54	0.5821			
E5	HG	0.85	5-COMBINATION	CMB_B600_TRAIL900_60	-$600 cut OR trail(+$900,60min)	32	31	511.99	528.51	-2.54	-2.62	-43.1	40.48	1.0	0.0	0.0	0.0	224.22	0.1875	4138	9363	11727	16487	0.0	0.0	0.0	0.0	0.0	963.75	137.5	0.0	1992.66	0.2652	542.54	0.9741			
E5	HG	0.85	5-COMBINATION	CMB_FLOW05_TRAIL900_60	flow cut OR trail(+$900,60min)	32	31	305.55	315.4	-208.98	-215.73	-173.31	-42.42	0.875	-0.125	0.0	0.0	184.57	0.9688	1907	2181	4729	5317	0.0	5.0	123.75	0.0	0.0	575.15	136.75	0.0	1992.66	0.1583	542.54	0.5813			
E5	HG	0.85	5-COMBINATION	CMB_B600_TIME180_300	-$600 cut OR time-decay(180min,+$300)	32	31	475.27	490.6	-39.26	-40.53	-26.71	-13.82	0.9688	-0.0312	0.0	0.0	251.17	0.1875	4138	10255	10800	17166	0.0	0.0	92.5	0.0	0.0	894.63	137.5	0.0	1992.66	0.2462	542.54	0.9043			
E5	HG	0.85	5-COMBINATION	CMB_TRIPLE	-$600 OR trail(+$900,60min) OR time(180,+$300)	32	31	472.73	487.98	-41.8	-43.15	-30.9	-12.25	0.9688	-0.0312	0.0	0.0	220.9	0.375	4138	9363	10794	13902	0.0	0.0	92.5	0.0	0.0	889.85	137.5	0.0	1992.66	0.2449	542.54	0.8994			
E5	HG	0.85	5-COMBINATION	CMB_FLOW_TRAIL_TIME	flow OR trail(+$600,60min) OR time(180,+$300)	32	31	305.35	315.2	-209.18	-215.93	-172.0	-43.93	0.875	-0.125	0.0	0.0	180.86	0.9688	1907	2181	4729	5233	0.0	5.0	123.75	0.0	0.0	574.78	147.0	0.0	1992.66	0.1582	542.54	0.581			
E5	HG	0.85	5-COMBINATION	CMB_ANY3_TRAIL900_60	any-3 disqualification OR trail(+$900,60)	32	31	305.55	315.4	-208.98	-215.73	-177.09	-38.64	0.875	-0.125	0.0	0.0	184.57	0.9688	1907	2181	4729	5317	0.0	5.0	123.75	0.0	0.0	575.15	136.75	0.0	1992.66	0.1583	542.54	0.5813			
E5	HG	0.85	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B900	half off at +$900, remainder to phase close	32	31	506.04	522.36	-8.49	-8.77	-13.38	4.61	1.0	0.0	0.0	0.0	262.99	0.25	4138	10255	17985	19751	0.0	0.0	0.0	0.0	0.0	952.54	137.5	0.0	1992.66	0.2621	542.54	0.9628			
E5	HG	0.85	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B1200	half off at +$1200, remainder to phase close	32	31	525.76	542.72	11.23	11.59	-10.79	22.38	1.0	0.0	0.0	0.0	243.26	0.1562	4138	10255	17985	19751	0.0	0.0	0.0	0.0	0.0	989.67	137.5	0.0	1992.66	0.2724	542.54	1.0003			
E5	NKD	0.85	0-BASELINE	PHASE_CLOSE	ride to phase close, $900 wall	45	39	626.11	722.44	0.0	0.0	0.0	0.0	0.9556	0.0	0.0	0.0	241.67	0.0	5385	8915	15566	19843	0.0	0.0	105.0	0.0	0.0	1408.75	504.5	0.0	2796.54	0.2583	2306.73	0.3132			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT_0.05ATR	reclaim level lost by 0.05 ATR	45	39	530.0	611.54	-96.11	-110.9	-110.38	-0.52	0.8444	-0.1112	0.0	0.0	254.72	0.1111	1829	5245	13907	17583	0.0	145.0	242.5	0.0	0.0	1192.5	227.0	0.05	2796.54	0.2187	2306.73	0.2651			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT_0.10ATR	reclaim level lost by 0.10 ATR	45	39	602.78	695.51	-23.33	-26.93	-61.98	35.05	0.9333	-0.0223	0.0	0.0	256.39	0.0222	3071	7771	15210	19321	0.0	0.0	255.0	0.0	0.0	1356.25	292.25	0.05	2796.54	0.2487	2306.73	0.3015			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT_0.20ATR	reclaim level lost by 0.20 ATR	45	39	626.11	722.44	0.0	0.0	-42.15	42.15	0.9556	0.0	0.0	0.0	241.67	0.0	5385	8915	15566	19843	0.0	0.0	105.0	0.0	0.0	1408.75	504.5	0.0	2796.54	0.2583	2306.73	0.3132			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_LOOSE	15min no new high + net down (LOOSE)	45	39	228.06	263.14	-398.05	-459.3	-404.93	-54.37	0.7556	-0.2	0.0	0.0	139.72	0.9778	1800	1800	2569	3234	0.0	105.0	242.5	0.0	0.0	513.12	81.25	0.05	2796.54	0.0941	2306.73	0.1141			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	45	39	333.89	385.26	-292.22	-337.18	-291.63	-45.55	0.8222	-0.1334	0.0	0.0	231.11	0.8889	1880	2497	4479	7080	0.0	85.0	280.0	0.0	0.0	751.25	94.5	0.05	2796.54	0.1378	2306.73	0.167			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	45	39	448.61	517.63	-177.5	-204.81	-198.16	-6.65	0.8667	-0.0889	0.0	0.0	272.5	0.6667	2610	3256	8573	10814	0.0	55.0	280.0	0.0	0.0	1009.38	306.5	0.05	2796.54	0.1851	2306.73	0.2244			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	45	39	593.33	684.62	-32.78	-37.82	-83.7	45.88	0.9111	-0.0445	0.0	0.0	265.83	0.0444	3148	7771	15210	19266	0.0	1.0	280.0	0.0	0.0	1335.0	292.25	0.05	2796.54	0.2448	2306.73	0.2968			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_BELOW400	sits below -$400	45	39	626.11	722.44	0.0	0.0	-65.71	65.71	0.9556	0.0	0.0	0.0	241.67	0.0	5385	8915	15566	19843	0.0	0.0	105.0	0.0	0.0	1408.75	504.5	0.0	2796.54	0.2583	2306.73	0.3132			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_BELOW600	sits below -$600	45	39	626.11	722.44	0.0	0.0	-62.42	62.42	0.9556	0.0	0.0	0.0	241.67	0.0	5385	8915	15566	19843	0.0	0.0	105.0	0.0	0.0	1408.75	504.5	0.0	2796.54	0.2583	2306.73	0.3132			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B600	flow OR -$600	45	39	333.89	385.26	-292.22	-337.18	-315.67	-21.51	0.8222	-0.1334	0.0	0.0	231.11	0.8889	1880	2497	4479	7080	0.0	85.0	280.0	0.0	0.0	751.25	94.5	0.05	2796.54	0.1378	2306.73	0.167			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B400	flow OR -$400	45	39	333.89	385.26	-292.22	-337.18	-308.14	-29.04	0.8222	-0.1334	0.0	0.0	231.11	0.8889	1880	2497	4479	7080	0.0	85.0	280.0	0.0	0.0	751.25	94.5	0.05	2796.54	0.1378	2306.73	0.167			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT10_OR_FLOW05	struct .10 OR flow	45	39	334.44	385.9	-291.67	-336.54	-307.02	-29.52	0.8222	-0.1334	0.0	0.0	230.56	0.8889	1880	2497	4479	7078	0.0	85.0	255.0	0.0	0.0	752.5	94.5	0.05	2796.54	0.138	2306.73	0.1673			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_ANY3	struct .10 OR flow OR -$600	45	39	334.44	385.9	-291.67	-336.54	-287.34	-49.2	0.8222	-0.1334	0.0	0.0	230.56	0.8889	1880	2497	4479	7078	0.0	85.0	255.0	0.0	0.0	752.5	94.5	0.05	2796.54	0.138	2306.73	0.1673			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_STRUCT10_AND_FLOW05	struct .10 AND flow (later of the two)	45	39	602.22	694.87	-23.89	-27.57	-72.68	45.11	0.9333	-0.0223	0.0	0.0	256.94	0.0222	3148	7771	15210	19322	0.0	0.0	280.0	0.0	0.0	1355.0	292.25	0.05	2796.54	0.2485	2306.73	0.3012			
E5	NKD	0.85	1-MID-HOLD-DISQ	MHD_BELOW600_AND_FLOW05	-$600 AND flow (later of the two)	45	39	626.11	722.44	0.0	0.0	-59.78	59.78	0.9556	0.0	0.0	0.0	241.67	0.0	5385	8915	15566	19843	0.0	0.0	105.0	0.0	0.0	1408.75	504.5	0.0	2796.54	0.2583	2306.73	0.3132			
E5	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A600_W30	arm at +$600, stop behind the 30min extreme	45	39	476.39	549.68	-149.72	-172.76	-139.79	-32.97	0.9556	0.0	0.0	0.0	215.0	0.4889	3048	5508	10571	11631	0.0	0.0	105.0	0.0	0.0	1071.88	407.75	0.0	2796.54	0.1966	2306.73	0.2383			
E5	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A600_W60	arm at +$600, stop behind the 60min extreme	45	39	494.17	570.19	-131.94	-152.25	-126.49	-25.76	0.9556	0.0	0.0	0.0	266.94	0.4889	4193	6466	12439	12999	0.0	0.0	105.0	0.0	0.0	1111.88	419.0	0.0	2796.54	0.2039	2306.73	0.2472			
E5	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A900_W30	arm at +$900, stop behind the 30min extreme	45	39	554.17	639.42	-71.94	-83.02	-115.07	32.05	0.9556	0.0	0.0	0.0	203.06	0.3556	3048	5765	12490	13925	0.0	0.0	105.0	0.0	0.0	1246.88	504.5	0.0	2796.54	0.2286	2306.73	0.2772			
E5	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A900_W60	arm at +$900, stop behind the 60min extreme	45	39	561.39	647.76	-64.72	-74.68	-112.38	37.7	0.9556	0.0	0.0	0.0	241.39	0.3556	4193	6466	13338	14955	0.0	0.0	105.0	0.0	0.0	1263.12	504.5	0.0	2796.54	0.2316	2306.73	0.2808			
E5	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A1200_W30	arm at +$1200, stop behind the 30min extreme	45	39	553.89	639.1	-72.22	-83.34	-116.91	33.57	0.9556	0.0	0.0	0.0	231.39	0.1778	4757	6645	13338	16915	0.0	0.0	105.0	0.0	0.0	1246.25	504.5	0.0	2796.54	0.2285	2306.73	0.2771			
E5	NKD	0.85	2-STRUCTURE-TRAIL	TRAIL_A1200_W60	arm at +$1200, stop behind the 60min extreme	45	39	561.11	647.44	-65.0	-75.0	-101.13	26.13	0.9556	0.0	0.0	0.0	250.83	0.1778	5385	7115	13907	17299	0.0	0.0	105.0	0.0	0.0	1262.5	504.5	0.0	2796.54	0.2315	2306.73	0.2807			
E5	NKD	0.85	4-TIME-DECAY	TIME120_T150	at entry+120min below +$150 -> exit at market	45	39	610.56	704.49	-15.55	-17.95	-77.49	59.54	0.9556	0.0	0.0	0.0	251.67	0.1778	5385	7200	14856	18274	0.0	0.0	30.0	0.0	0.0	1373.75	472.0	0.0	2796.54	0.2519	2306.73	0.3054			
E5	NKD	0.85	4-TIME-DECAY	TIME120_T300	at entry+120min below +$300 -> exit at market	45	39	548.06	632.37	-78.05	-90.07	-93.51	3.44	0.9556	0.0	0.0	0.0	228.61	0.3778	5385	7200	12212	14794	0.0	0.0	30.0	0.0	0.0	1233.12	306.75	0.0	2796.54	0.2261	2306.73	0.2741			
E5	NKD	0.85	4-TIME-DECAY	TIME180_T150	at entry+180min below +$150 -> exit at market	45	39	591.94	683.01	-34.17	-39.43	-67.83	28.4	0.9556	0.0	0.0	0.0	264.44	0.1556	5385	8915	13582	18251	0.0	0.0	105.0	0.0	0.0	1331.88	398.0	0.0	2796.54	0.2442	2306.73	0.2961			
E5	NKD	0.85	4-TIME-DECAY	TIME180_T300	at entry+180min below +$300 -> exit at market	45	39	560.83	647.12	-65.28	-75.32	-97.28	21.96	0.9556	0.0	0.0	0.0	268.61	0.2889	5385	8915	11413	16501	0.0	0.0	105.0	0.0	0.0	1261.88	398.0	0.0	2796.54	0.2314	2306.73	0.2805			
E5	NKD	0.85	5-COMBINATION	CMB_B600_TRAIL600_30	-$600 cut OR trail(+$600,30min)	45	39	476.39	549.68	-149.72	-172.76	-129.65	-43.11	0.9556	0.0	0.0	0.0	215.0	0.4889	3048	5508	10571	11631	0.0	0.0	105.0	0.0	0.0	1071.88	407.75	0.0	2796.54	0.1966	2306.73	0.2383			
E5	NKD	0.85	5-COMBINATION	CMB_FLOW05_TRAIL600_30	flow cut OR trail(+$600,30min)	45	39	306.11	353.21	-320.0	-369.23	-306.21	-63.02	0.8222	-0.1334	0.0	0.0	226.94	0.8889	1880	2497	4479	6586	0.0	85.0	280.0	0.0	0.0	688.75	94.5	0.05	2796.54	0.1263	2306.73	0.1531			
E5	NKD	0.85	5-COMBINATION	CMB_B600_TRAIL600_60	-$600 cut OR trail(+$600,60min)	45	39	494.17	570.19	-131.94	-152.25	-115.87	-36.38	0.9556	0.0	0.0	0.0	266.94	0.4889	4193	6466	12439	12999	0.0	0.0	105.0	0.0	0.0	1111.88	419.0	0.0	2796.54	0.2039	2306.73	0.2472			
E5	NKD	0.85	5-COMBINATION	CMB_FLOW05_TRAIL600_60	flow cut OR trail(+$600,60min)	45	39	319.44	368.59	-306.67	-353.85	-303.25	-50.6	0.8222	-0.1334	0.0	0.0	239.44	0.8889	1880	2497	4479	6996	0.0	85.0	280.0	0.0	0.0	718.75	94.5	0.05	2796.54	0.1318	2306.73	0.1598			
E5	NKD	0.85	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	45	39	554.17	639.42	-71.94	-83.02	-130.61	47.59	0.9556	0.0	0.0	0.0	203.06	0.3556	3048	5765	12490	13925	0.0	0.0	105.0	0.0	0.0	1246.88	504.5	0.0	2796.54	0.2286	2306.73	0.2772			
E5	NKD	0.85	5-COMBINATION	CMB_FLOW05_TRAIL900_30	flow cut OR trail(+$900,30min)	45	39	324.44	374.36	-301.67	-348.08	-289.31	-58.77	0.8222	-0.1334	0.0	0.0	229.72	0.8889	1880	2497	4479	6833	0.0	85.0	280.0	0.0	0.0	730.0	94.5	0.05	2796.54	0.1339	2306.73	0.1623			
E5	NKD	0.85	5-COMBINATION	CMB_B600_TRAIL900_60	-$600 cut OR trail(+$900,60min)	45	39	561.39	647.76	-64.72	-74.68	-97.0	22.32	0.9556	0.0	0.0	0.0	241.39	0.3556	4193	6466	13338	14955	0.0	0.0	105.0	0.0	0.0	1263.12	504.5	0.0	2796.54	0.2316	2306.73	0.2808			
E5	NKD	0.85	5-COMBINATION	CMB_FLOW05_TRAIL900_60	flow cut OR trail(+$900,60min)	45	39	333.89	385.26	-292.22	-337.18	-308.18	-29.0	0.8222	-0.1334	0.0	0.0	231.11	0.8889	1880	2497	4479	7075	0.0	85.0	280.0	0.0	0.0	751.25	94.5	0.05	2796.54	0.1378	2306.73	0.167			
E5	NKD	0.85	5-COMBINATION	CMB_B600_TIME180_300	-$600 cut OR time-decay(180min,+$300)	45	39	560.83	647.12	-65.28	-75.32	-100.08	24.76	0.9556	0.0	0.0	0.0	268.61	0.2889	5385	8915	11413	16501	0.0	0.0	105.0	0.0	0.0	1261.88	398.0	0.0	2796.54	0.2314	2306.73	0.2805			
E5	NKD	0.85	5-COMBINATION	CMB_TRIPLE	-$600 OR trail(+$900,60min) OR time(180,+$300)	45	39	499.72	576.6	-126.39	-145.84	-134.02	-11.82	0.9556	0.0	0.0	0.0	264.72	0.6	4193	6466	10800	11920	0.0	0.0	105.0	0.0	0.0	1124.38	465.5	0.0	2796.54	0.2062	2306.73	0.25			
E5	NKD	0.85	5-COMBINATION	CMB_FLOW_TRAIL_TIME	flow OR trail(+$600,60min) OR time(180,+$300)	45	39	300.56	346.79	-325.55	-375.65	-321.52	-54.13	0.8222	-0.1334	0.0	0.0	235.83	0.9111	1880	2497	4479	5963	0.0	85.0	280.0	0.0	0.0	676.25	94.5	0.05	2796.54	0.124	2306.73	0.1503			
